id,title,author,category_id,description,img_url,isbn
439,Dear Departed,Cynthia Harrod-Eagles,12,"Detective Inspector Bill Slider, investigating the murder of a woman found in a park. Slider and his team turn up some puzzling anomalies in the woman's life.",https://books.google.com/books/content?id=1CmRBQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,9780312347680
440,Mystery of the Midnight Rider,Carolyn Keene,12,What kind of a person would ever give drugs to a horse? And why?,https://books.google.com/books/content?id=2SPmEXH8vXkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781442478602
441,If She Fled (A Kate Wise Mystery-Book 5),Blake Pierce,12,"""A masterpiece of thriller and mystery. Blake Pierce did a magnificent job developing characters with a psychological side so well described that we feel inside their minds, follow their fears and cheer for their success. Full of twists, this book will keep you awake until the turn of the last page."" --Books and Movie Reviews, Roberto Mattos (re Once Gone) IF SHE FLED (A Kate Wise Mystery) is book #5 in a new psychological thriller series by bestselling author Blake Pierce, whose #1 bestseller Once Gone (Book #1) has received over 1,000 five star reviews. When another 50 year old woman is found dead in her home in a wealthy suburb-the second such victim in just two months-the FBI is stumped. They must turn to their most brilliant mind-retired FBI agent Kate Wise, 55-to come back to the line of duty and solve it. What do these two empty nesters have in common? Were they targeted? How long until this serial killer strikes again? And is Kate, though past her prime, still able to solve cases that no one else can? An action-packed thriller with heart-pounding suspense, IF SHE FLED is book #5 in a riveting new series that will leave you turning pages late into the night. Book #6 in the KATE WISE MYSTERY SERIES will be available soon.",https://books.google.com/books/content?id=wQlYzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1094374016
442,Murder at the Margin,Marshall Jevons,12,"Professor and amateur sleuth Henry Spearman uses economics to try to solve a murder while on a Caribbean vacation Cinnamon Bay seems like the ideal Caribbean getaway. But for Harvard economist and amateur detective Henry Spearman it offers an unexpected and decidedly different diversion: murder. With the police at a loss, Spearman investigates on his own, following a rather different set of laws—those of economics. Theorizing and hypothesizing, Spearman sets himself on the killer’s trail as it winds from the perfect beaches and manicured lawns of a resort to the bustling old port of Charlotte Amalie to the perilous hiking trails of a dense forest. Can Spearman crack the case using economics—and before it’s too late?",https://books.google.com/books/content?id=Uq_jEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780691259345
443,The Woman in White (illustrated) + The Moonstone + The Haunted Hotel: A Mystery of Modern Venice,Wilkie Collins,12,"This carefully crafted ebook: ""The Woman in White (illustrated) + The Moonstone + The Haunted Hotel: A Mystery of Modern Venice"" contains 3 books in one volume and is formatted for your eReader with a functional and detailed table of contents. The Woman in White is an epistolary novel written by Wilkie Collins in 1859, serialized in 1859–1860, and first published in book form in 1860. It is considered to be among the first mystery novels and is widely regarded as one of the first in the genre of 'sensation novels'. The story is sometimes considered an early example of detective fiction with the hero, Walter Hartright, employing many of the sleuthing techniques of later private detectives. The Moonstone (1868) by Wilkie Collins is an epistolary novel, generally considered the first detective novel in the English language. The Moonstone is about the disappearance of a precious diamond called ""the Moonstone"", and the novel is a collection of eyewitness accounts by different characters who know something about its disappearance. The idea was for the novel itself to be like a collection of evidence so that the readers could be put in the position of the detective. The Haunted Hotel: A Mystery of Modern Venice is a Wilkie Collins's ghost story was set in 1860 and published in book form with 'My Lady's Money'. The Haunted Hotel: a tale of a haunting - or the tale of a crime? The ghost of Lord Montberry seems to be haunting the Palace Hotel in Venice. Montberry's beautiful-yet-terrifying wife, the Countess Narona, and her erstwhile brother are the center of the terror that fills the Palace Hotel. Are their malefactions at the root of the haunting - or is there something darker, something much more unknowable at work? William Wilkie Collins (1824 – 1889) was an English novelist, playwright, and author of short stories. His best-known works are The Woman in White, The Moonstone, Armadale, and No Name.",https://books.google.com/books/content?id=RqjoDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,9788026801078
444,The Daffodil Mystery Illustrated,Edgar Wallace,12,"When Mr. Thomas Lyne, poet, poseur. and owner of Lyne's Emporium insults a cashier, Odette Rider, she resigns. Having summoned detective Jack Tarling to investigate another employee, Mr. Milburgh, Lyne now changes his plans. Tarling and his Chinese companion refuse to become involved. They pay a visit to Odette's flat. In the hall, Tarling meets Sam, convicted felon and protégé of Lyne. Next morning Tarling discovers a body. The hands are crossed on the breast, adorned with a handful of daffodils.",https://books.google.com/books/content?id=4NFlzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,9798732463491
445,Grave Mistake,Ngaio Marsh,12,"Sybil Foster of Upper Quintern is terribly proud of her gardener and of her new asparagus beds, but when her unwelcome stepson arrives, she heads for ""a chic spa for a rest cure, a liaison with the spa's director ... and an apparent suicide.""--Cover.",https://books.google.com/books/content?id=BsxzlSrnmrEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,0312972970
446,Norway to Hide,Maddy Hunter,12,"Sure, Jackie Thum's newly published novel might not be Hemingway, but bad reviews from her fellow travelers have Emily Andrew's transgender ex-husband (Jackie was formerly Jack) steaming like a sauna. It's a dismal start to their Scandinavian tour, and group leader Emily is getting that sinking feeling in Helsinki: something fishy this way comes. When Jackie's most outspoken critic, a Floridian from a picture-perfect gated community called The Hamlets, is found dead, suspicion falls on Jackie -- who surprises everyone with an airtight alibi. But when another guest turns up dead, Emily realizes there is a killer hiding among them. Herrings, both red and pickled, abound on a Norwegian fjord cruise -- and Jackie is suddenly nowhere to be found. With her mother arranging a wedding disaster for Emily back home in Iowa, Emily must somehow salvage her nuptials from overseas while icing a killer -- before someone else meets a nasty Finnish.",https://books.google.com/books/content?id=GGICoJSaFikC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781416554394
447,The Mystery of the Yellow Room,Gaston Leroux,12,"Gaston Louis Alfred Leroux (6 May 1868[1] – 15 April 1927) was a French journalist and author of detective fiction.In the English-speaking world, he is best known for writing the novel The Phantom of the Opera (Le Fantôme de l'Opéra, 1911), which has been made into several film and stage productions of the same name, notably the 1925 film starring Lon Chaney; and Andrew Lloyd Webber's 1986 musical.-wikipedia",https://books.google.com/books/content?id=S6YTNAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1480116858
448,The Mystery of the Yellow Room,Gaston LeRoux,12,"The Mystery of the Yellow Room is a mystery novel written by French author Gaston Leroux. One of the first locked-room mystery novels, it was first published serially in France in the periodical L'Illustration from September 1907 to November 1907, then in its own right in 1908.",https://books.google.com/books/content?id=UqdjxQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1098939875
449,Three for the Chair,Rex Stout,12,"Follow the world’s greatest detective, Nero Wolfe, on a trail of money, mayhem, and murder in three cases of capital crime. The trail of bodies begins with the death of a self-made millionaire, a fortune in uranium, and the perfect weapon . . . which no longer exists. Then it’s on to a rural lodge to teach two arrogant billionaires, a foreign ambassador, and a famous diplomat that murder is bad for business. Finally, it’s a case of politics making the strangest of bedfellows when a fake millionaire becomes a real corpse in the state capital and the evidence has Nero and Archie in the hot seat. Introduction by Sharyn McCrumb “It is always a treat to read a Nero Wolfe mystery. The man has entered our folklore.”—The New York Times Book Review A grand master of the form, Rex Stout is one of America’s greatest mystery writers, and his literary creation Nero Wolfe is one of the greatest fictional detectives of all time. Together, Stout and Wolfe have entertained—and puzzled—millions of mystery fans around the world. Now, with his perambulatory man-about-town, Archie Goodwin, the arrogant, gourmandizing, sedentary sleuth is back in the original seventy-three cases of crime and detection written by the inimitable master himself, Rex Stout.",https://books.google.com/books/content?id=I_hvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,9780553248135
450,The Purrfect Murder,Rita Mae Brown,12,"Bestselling authors Rita Mae Brown and her feline partner, Sneaky Pie Brown, return with a mystery starring Mary Minor “Harry” Haristeen, the sleuthing cats Mrs. Murphy and Pewter, and corgi Tee Tucker. But are they any match for a killer who’s made an entire town suspect by committing… THE PURRFECT MURDER Autumn has arrived in cozy Crozet, Virginia, and that means the town’s inhabitants are hard at work in home and garden preparing for winter. Harry is planning to harvest her first crop of Petit Manseng grapes along with her beloved sunflowers. Meanwhile, her recent marriage to Fair and her friendship with Deputy Cynthia Cooper, who’s rented nearby Blair Farm, are flourishing. But even when peace descends on the idyllic countryside, murder is lurking. Mrs. Carla Paulson is one of the diamond-encrusted “come-here” set who has descended on Crozet with plenty of wealth and no feeling for country ways. She’s determined to make her new house the envy of all her well-heeled friends—and enemies—and she’ s hired architect Tazio Chappers to build it. From the start, the project—and Mrs. Paulson—turns into a major headache relieved only by a side trip to study Thomas Jefferson’s extraordinary summer home at Poplar Forest. Harry couldn’t foresee that a day later Mrs. Paulson would be found stabbed to death at a gala fund-raiser with Harry’s friend, Tazio Chappers, standing over her, holding the knife. Now Harry must solve what seems to everyone else an open-and-shut case. Every other human, that is. For her four-legged friends see it Harry’s way. But will they have to choose between catching the purrfect killer or saving Harry?",https://books.google.com/books/content?id=EsPyQFi5mxwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780553904611
451,Mariella Mystery Investigates a Cupcake Conundrum,Kate Pankhurst,12,"Who is trying to sabotage the Puddleford baking contest? In this top-secret journal, super-sleuth Mariella Mystery records clues, observations, and anything else to help solve the mystery--includes lots of cool drawings and advice for new detectives.",https://books.google.com/books/content?id=jDdszQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1484431766
452,The Mystery of Grimly Manor,Donna Wren Carson,12,"Leira MacGregor is anxiously awaiting the arrival of two new families into her neighborhood. She is hoping desperately that someone will finally move in with children her own age. They may be able to help her to solve the mystery of Grimly Manor. The spooky manor, which was built long ago, has an ancient cemetery behind it. According to whisperings, there is a scary old man who lives there but no one has seen him except on Halloween. Candles flicker in the night, and on holidays, decorations appear around the manor like magic. Families in the neighborhood try and ignore these strange happenings. Over the years, children have only been able to conquer their fear on Halloween by knocking on the decaying door. When the door was opened, they were ‘greeted’ by someone in a frightful mask and costume with vicious growling in the background. It’s up to Leira to find someone brave enough to help solve the mystery. Little does she imagine what adventures lay in her path!",https://books.google.com/books/content?id=ZAsfGzmfjNkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781477155097
453,Silver Anniversary Murder,Leslie Meier,12,"Much has happened since Leslie Meier first introduced her beloved sleuth Lucy Stone with Mistletoe Murder. Many holidays and bake sales have come and gone, Lucy's children have all grown up. But even after twenty-four books into the bestselling series, murder is never out of the picture . . . As Tinker's Cove, Maine, buzzes over a town-wide silver wedding anniversary bash, Lucy is reminded of her nuptials and ponders the whereabouts of Beth Gerard, her strong-willed maid of honor. Lucy never would have made it down the aisle without Beth's help, and although the two friends lost touch over the years, she decides to reach out. It only takes one phone call for Lucy to realize that a reunion will happen sooner than later--at Beth's funeral. Beth, who was in the process of finalizing her fourth divorce, had a reputation for living on the edge--but no one can believe she would jump off a penthouse terrace in New York City. The more Lucy learns about Beth's former husbands, the more she suspects one of them committed murder. Summoning her friend's impulsive spirit, Lucy vows to scour New York from the Bronx to the Brooklyn Bridge in search of the killer. With each ex dodgier than the last, it's not long before Lucy's investigation leads her to a desperate criminal who will do anything to get away--even if it means silencing another victim . . .",https://books.google.com/books/content?id=jDpLEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,9781496710338
454,Elephants Can Remember,Agatha Christie,12,Hercule Poirot investigates the double suicide deaths of Lord and Lady Ravenscroft that occurred twelve years ago. There are hints that it was not suicide after all.,https://books.google.com/books/content?id=8eZfPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,055335017X
455,Death Rides Again,Janice Hamrick,12,"With a family reunion that is getting smaller by the minute and more romance and humor than can be fenced in on any ranch, Janice Hamrick's Death Rides Again is another outstanding addition to her award-winning mystery series. Texas high school teacher Jocelyn Shore had been looking forward to spending Thanksgiving at her Uncle Kel's ranch, but her visit takes an unexpected turn when she discovers Uncle Kel threatening his son-in-law Eddy with a shotgun. It seems that Kel, who is hosting the whole Shore clan, is none too happy about how Eddy has been treating his daughter Ruby June, and tensions are about to boil over. Thanks to Jocelyn's quick thinking, Eddy makes it out alive, and it looks like Ruby June is going to toss him out for good. Yet no one knows for sure because that is the last anyone saw of Ruby June. The family pins the disappearance on Eddy and files a missing-persons report. Still, it isn't until Jocelyn and her sometime-boyfriend, Austin homicide detective Colin Gallagher, find Eddy's body at the bottom of a caliche pit that the police really take notice. Unfortunately, all eyes---including Colin's---are on Jocelyn's family as the most likely suspects. While Colin assists the local police, Jocelyn and her cousin Kyla decide to investigate on their own. Their hunt turns up a shady ranch manager, a mysterious racehorse owner, and an overly persistent goat, but no sign of Ruby June . . . or a killer who is poised to strike again.",https://books.google.com/books/content?id=p9oIbzU4DHgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,9781250031570
456,Murder in the Cards,Sonia Parin,12,"1920's lighthearted cozy mystery. Evie, the Countess of Woodridge, has come under fire from a newcomer to the small village, but she has no time to dwell on the woman's petty-minded criticisms. She is hosting three scriptwriters. Unfortunately, they are determined to set their murder mystery at Halton House. Evie's life is thrown into turmoil when reality begins to imitate fiction and Henrietta, the Dowager Countess of Woodridge becomes the prime suspect in a villager's death.",https://books.google.com/books/content?id=1XcpygEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1087266920
457,The Diamond Cross Mystery,Chester K. Steele,12,"Chester K. Steele was a pseudonym used by the Stratemeyer Syndicate. The Stratemeyer Syndicate was the producer of a number of series for children and adults at the beginning of the twentieth-century, including: The Mansion of Mystery (1911), The Diamond Cross Mystery (1918) and The Golf Course Mystery (1919). These were aimed at an older audience than most of the other syndicate books which pioneered the technique of producing long-running, consistent series of books using a team of freelance authors to write standardised novels. Those novels were published under a pen name owned by his company. The first title, The Mansion of Mystery, was written by Edward Stratemeyer and the rest were ghostwritten.",https://books.google.com/books/content?id=I0ifuAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1406575232
458,The Mystery of Edwin Drood Illustrated,Charles Dickens,12,"""The Mystery of Edwin Drood is the final novel by Charles Dickens. originally published in 1870.Though the novel is named after the character Edwin Drood, it focuses more on Drood's uncle, John Jasper, a precentor, choirmaster and opium addict, who is in love with his pupil, Rosa Bud. Miss Bud, Edwin Drood's fiancée, has also caught the eye of the high-spirited and hot-tempered Neville Landless. Landless and Edwin Drood take an instant dislike to one another. Later Drood disappears under mysterious circumstances.""",https://books.google.com/books/content?id=jallzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,9798738563522
459,Cat of the Century,Rita Mae Brown,12,"Using animal cunning and human canniness, Harry Harristeen and her menagerie of mystery solvers must sniff out the answers behind the disappearance of alumni association board member Mariah D'Angelo. Mariah's car is on campus, and Tucker has found human blood near the school's stables.",https://books.google.com/books/content?id=vwefwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1410423190
460,A Ton of Trouble,Lynne Murray,12,"In the fourth book of the Josephine Fuller mystery series, Jo visits the California wine country after getting a note from filmmaker and winery owner Wolf Lambert. She discovers a dead body in one of Wolf's wine barrels, and her friend Thelma, a super-sized porn star, is the prime suspect. Caught in the midst of a feud between powerful wine families in the valley, Jo also finds herself under fire from a gun-toting would-be charity client and needs to make her boyfriend understand that her involvement with the plus-size porn industry is purely innocent. Will Jo be able to dig herself out of this Ton of Trouble?",https://books.google.com/books/content?id=wkW4BgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781597190473
461,Murder in Westminster,Vanessa Riley,12,"Perfect for readers looking for a darker twist on Bridgerton, this first in a vibrant, inclusive historical mystery series from a acclaimed author Vanessa Riley portrays the true diversity of the Regency-era, as an aristocrat whose skin color and notorious family history have left her with few friends she can rely on is named as the prime suspect in a murder case… “A great read to add to your current must-read lists.” – Essence Magazine “Riley’s storytelling gift is strong and her prose is lovely and evocative…particularly clever.” – Mystery Scene Magazine “Snappy dialogue, abundant intrigue, and Abbie and Stapleton’s increasingly flirtatious antagonism keep the tension high and the narrative drive strong. Smart, fun, and full of moxie.”—Kirkus Reviews A BiblioLifestyle Most Anticipated Mystery of Summer 2022 Discovering a body on her property presents Lady Abigail Worthing with more than one pressing problem. The victim is Juliet, the wife of her neighbor, Stapleton Henderson. Although Abigail has little connection with the lady in question, she expects to be under suspicion. Abigail’s skin color and her mother’s notorious past have earned her a certain reputation among the ton, and no amount of wealth or status will eclipse it. Abigail can’t divulge that she was attending a secret pro-abolition meeting at the time of the murder. To her surprise, Henderson offers her an alibi. Though he and Juliet were long estranged, and she had a string of lovers, he feels a certain loyalty to his late wife. Perhaps together, he and Abigail can learn the truth. Abigail, whose marriage to Lord Worthing was not a love match, knows well how appearances can deceive. For all its surface elegance, London’s high society can be treacherous. Yet who in their circle would have killed Juliet, and why? Taking the reins of her life in a way she never has before, Abby intends to find out—but in the process she will uncover more danger than she ever imagined . . . “Fans of Bridgerton will enjoy this one.” –Publishers Weekly “Intelligent…a welcome addition to the genre.” –Library Journal",https://books.google.com/books/content?id=JRZSEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,9781496738660
462,A Vicky Hill Mystery: Accused!,Hannah Dennison,12,"Murder is in the air when hedge-jumping champ Dave Randall accuses his arch enemy, Jack Webster, of sabotaging his dream to compete at the upcoming European Games. Vicky is used to Dave's histrionics and she turns a blind eye. After all, she has bigger fish to fry-namely solving the mysterious death of worm charming diva Ruth Reeves, whose sudden inheritance has made her very unpopular with old friends and neighbours alike. But when Jack Webster ends up dead, too, there seems to be a strange connection between the pair and Dave becomes the prime suspect. The perfect classic English village mystery but with the addition of charm, wit and a thoroughly modern touch. (Rhys Bowen) Downton Abbey was yesterday. Murder at Honeychurch Hall lifts the lid on today's grand country estate in all its tarnished, scheming, inbred, deranged glory. (Catriona McPherson) A fun read (Carola Dunn) Sparkles like a glass of Devon cider on a summer afternoon. (Elizabeth Duncan)",https://books.google.com/books/content?id=Oz-pCQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,9781472118660
463,The Mystery Writers of America Cookbook,Kate White,12,"Enjoy over 100 recipes and murderously fun facts from legendary mystery authors like Sue Grafton, Louise Penny, Harlan Coben, and James Patterson! With art deco embellishments and stunning photos, this heirloom cookbook is the perfect gift for book lovers and mystery fans. Whether you’re planning a sinister dinner party or whipping up comfort food for a day of writing, you’ll find plenty to savor in this cunning collection of recipes from bestselling mystery authors! Discover hard-boiled breakfasts, thrilling entrees, and cozy desserts, including: • Mary Higgins Clark’s Celebratory Giants Game Night Chili • Harlan Coben’s Myron’s Crabmeat Dip • Nelson DeMille’s Male Chauvinist Pigs in a Blanket • Lee Child’s Coffee, Pot of One • Gillian Flynn’s Beef Skillet Fiesta • Sue Grafton’s Kinsey Millhone’s Famous Peanut Butter and Pickle Sandwich • Charlaine Harris’s Very Unsophisticated Supper Dip • James Patterson’s Grandma’s Killer Chocolate Cake • Louise Penny’s Madame Benoît’s Tourtière • Scott Turow’s Innocent Frittata Featuring full-color photography and intriguing sidebars on the surprising—and sometimes deadly—links between food and foul play, this is the ultimate cookbook for crime fiction aficionados.",https://books.google.com/books/content?id=x6-TBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781594747779
464,Sherlock Holmes Mystery Magazine #25,Marvin Kaye,12,"The 25th issue of Sherlock Holmes Mystery Magazine features new and classic mystery tales FEATURES From Watson's Notebooks, by John H Watson, M D Ask Mrs Hudson, by (Mrs) Martha Hudson NON FICTION Screen of the Crime: Sherlock Gnomes, by Kim Newman The Adventure of the Dancing Men, by Stan Trybulski True Believers: Looking at Conan Doyle's Ghost Stories, by Leah Guinn Watson--The Perfect Partner, by Gary Lovisi Conﬂicted Feelings: Arthur Conan Doyle & Sherlock Holmes, by Janice Law Why Sherlock Holmes Won't Die, by Jacqueline Seewald Edinburgh Twilight Review, by Eugene D. Goodwin FICTION The Old Policeman, by Paul Hearns The Adventure of the Border Convention, by Jim Robb The Red Herring League, by Bradley Harper The Adventure of the Golden Locks, by Ed DeJesus Sherlock Holmes and the American Assassin, by T.J. Guiney The Adventure of the Priory School, by Sir Arthur Conan Doyle",https://books.google.com/books/content?id=zn7duQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1479440027
465,Strawberry Cream Cupcake & Murder (A Dana Sweet Cozy Mystery Book 1),Ann S. Marie,12,"Her ex-fiancé ran off with her money, her dreams, and her best friend. But that won’t stop Dana Sweet from trying to make a fresh new start. They say the best revenge is sweet success and that’s what Dana plans to do. Turn the struggling cupcake café she inherited from her grandmother into a success. Dana takes a chance and re-opens the café under a new name, Cozy Cupcakes Café, where frosted cupcakes are served with a spoon and delivered with a sweet fortune cookie-like message to brighten customers’ days. But moving back to Berry Cove in Ontario is not as easy as it looks. For one thing, Dana is not welcomed to town by her competitor. Moreover, the employees at the bake shop haven’t warmed up to her yet. And when the Berry Cove Gazette food critic who gave the café a scathing review turns up dead, all sticky fingers point to Dana. And now a gorgeous detective has her under surveillance... Reverse your stress at Cozy Cupcakes Café. Remember, ‘stressed’ is ‘desserts’ spelled backwards! A Dana Sweet Cozy Mystery series: Strawberry Cream Cupcake & Murder (Book 1) Blueberry Cream Cupcake & Murder (Book 2) Chocolate Cream Cupcake & Murder (Book 3) Strawberry Meringue Cupcake & Murder (Book 3.5) * Bonus Short Story Vanilla Cream Cupcake & Murder (Book 4) Holiday Cream Cupcake & Murder (Book 5) Valentine’s Cupcake & Murder (Book 6) Buttercream Cupcake & Murder (Book 7) Coconut Cream Cupcake & Murder (Book 8) Cherry Cream Cupcake & Murder (Book 9) Chocolate Chip Cupcake & Murder (Book 10)",https://books.google.com/books/content?id=J7nxEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
466,Straight No Chaser,Jack Batten,12,"Classic Batten – on the rocks. Jazz. Cocaine. Vietnamese triads. Dope-dealing yuppie lawyers. Jack Batten’s got them all in his second mystery novel starring Crang, the unconventional criminal lawyer with a taste for straight vodka and a nose for trouble. This time out Crang is hired by his buddy Dave Goddard, a sax player whose playing style is from the fifties, but whose unwitting involvement in a complex coke-smuggling ring is pure eighties. Crang’s friendly offer to help Dave find out who is tailing him takes a reluctant sleuth into a series of unlikely locales: behind the scenes at Toronto’s oh-so-chic film festival; into a triad-run afterhours boozecan; and into the gang’s inner sanctum, the office of Big Bam, the ring’s genial but deadly kingpin. No one could ever accuse Crang of being a superhero, but with his usual mixture of innate cool and naive enthusiasm he brings the villains to justice and readers to the end of a cleverly entertaining romp that leaves us looking forward to Crang’s next case.",https://books.google.com/books/content?id=9SNquQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0887627471
467,The Alien Abduction Murder Mystery,Michael Tracy Blair,12,"This is a murder-mystery detective story with traditional trappings in the style of Hammett and Chandler, but with some decidedly modern--even post-modern--twists. The protagonist is a semiotic anthropologist rather than your usual detective; he's got the standard whiskey and cigarettes habits, but the booze is a high-end single-malt and the hand-rolled cigarettes often have marijuana in them. There's the guy's girl, too--this is a much a love story as a detective tale--but she's not about to conform to the genre's female-sidekick requirements. The book is filled with aliens, but they're not all from outer space. The protagonists have to try and figure out the workings of memory, the meaning of deserts, why murder seems to be following people who think they've met beings from another world.",https://books.google.com/books/content?id=ekmwtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1546342699
468,Cat Deck the Halls,Shirley Rousseau Murphy,12,"Feline P.I. Joe Grey and friends must catch a holiday killer in this 13th delightful and sophisticated mystery in the popular, award-winning series This holiday season, instead of singing carols, swatting tinsel, and climbing up Christmas trees, talking tomcat Joe Grey, his girlfriend Dulcie, and their tortoiseshell coated friend Kit must solve their most heartwrenching case yet. Kit has found a man shot dead beneath a Christmas tree, and the only witness is the traumatized little girl found clinging to his body. With no clues to follow, the police are at a dead end. But not Joe Grey and friends . . . In addition to chasing down a Christmas killer, Joe, Dulcie, and Kit will have their paws full with a series of break-ins, robberies, and parties. And as the clever cats soon discover, in a small village like Moreno Point everything is connected . . .",https://books.google.com/books/content?id=FuqOU6W4ypUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,9780061740145
469,"Scarlet Spirits (a Daisy Gumm Majesty Mystery, Book 15)",Alice Duncan,12,"When a former madame's past comes knocking, fake spiritualist Daisy Gumm Majesty and Detective Sam Rotondo must protect her from old enemies. With grudges turning deadly, can they solve the case before the next bullet finds its mark?",https://books.google.com/books/content?id=_dE1zAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1644570270
470,The Mystery House,Polly Hobson,12,"Expecting to spend a dull vacation in the country, excitment enters 11 year old Marilyn's lonely existence when four lively children move into the old vacant house next door. Becoming friends, they are surprised to find the house is complete with hidden rooms and strange treasures, and Marilyn sees her fondest wish come true.",https://books.google.com/books/content?id=bi9EAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,UCAL:$B326319
471,Murder at Stonehenge,Gary D. Conrad,12,"Now living on Easter Island and married to a native who is taking a spiritual journey, Hawk is asked by Scotland Yard to sold murders at Stonehenge.",https://books.google.com/books/content?id=WDu-vgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1568251955
472,Make Out with Murder,Lawrence Block,12,"Chip Harrison has finally gotten a steady job, acting as the man-about-town for the corpulent detective Leo Haig. And it's on the dangerous streets of New York that Chip brings home his first case, one in which five beautiful sisters are being systematically murdered. Three of the Trelawney women have already been bumped off, & now Chip is cozying up to the remaining two, & investigating a couple of other nefarious relatives with motive on their minds.",https://books.google.com/books/content?id=cojLGAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0451187989
473,The Tooth of Time,Sue Henry,12,"Heading for New Mexico in her mini-Winnebago, Maxie McNabb and her dog, Stretch, find their cross-country odyssey interrupted by the attempted suicide of a local woman despondent over the infidelity of her middle-aged husband.",https://books.google.com/books/content?id=b4boTyWYSWsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1585477826
474,The Body Snatchers Affair,"Marcia Muller, Bill Pronzini",12,"The Body Snatchers Affair: The latest in the Carpenter and Quincannon historical mystery series set in 1890's San Francisco from Marcia Muller and Bill Pronzini. Two missing bodies and two separate investigations take Carpenter and Quincannon from the heights above San Francisco Bay to the depths of Chinatown's opium dens. For John Quincannon, this is a first: searching a Chinatown opium den for his client's husband, missing in the middle of a brewing tong war set to ignite over the stolen corpse of Bing Ah Kee. Meanwhile, his partner, Sabina Carpenter, unsure of the dark secrets her suitor might be concealing, searches for the corpse of a millionaire, stolen from a sealed family crypt and currently being held for ransom. With the threat of a tong war hanging over the city (a war perhaps being spurred on by corrupt officials), Carpenter and Quincannon have no time to lose in solving their cases. Is there a connection between the two body snatchers? Or is simple greed the answer to this one? And why is the enigmatic Englishman who calls himself Sherlock Holmes watching so carefully from the shadows? The Carpenter and Quincannon Mysteries: #1 The Bughouse Affair #2 The Spook Lights Affair #3 The Body Snatchers Affair #4 The Plague of Thieves Affair #5 The Dangerous Ladies Affair #6 The Bags of Tricks Affair",https://books.google.com/books/content?id=2OjcrQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0765331799
